SALARY,LEVEL,AIP,GLOBAL_BUSINESS,SECTOR,MEMBER_FIRM,GENDER,EDUCATION,HIRE_SOURCE,TOTAL_YOE,AIP_PERCENT
95500.0,Senior consultant,18000.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,4.2,19.0
137000.0,Manager,25300.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,10.0,18.0
164700.0,Manager,59200.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,13.0,36.0
87800.0,Consultant,8600.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,4.0,10.0
240000.0,Director,120000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,20.0,50.0
200000.0,Senior manager,56000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,10.0,28.0
194000.0,Senior manager,42000.0,Consulting,GPS,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Experienced hire,20.0,22.0
191200.0,Senior manager,70800.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,11.0,37.0
,Senior manager,70.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,25.0,
82500.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,2.8,8.0
167000.0,Senior manager,,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,18.0,
92700.0,Consultant,8700.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.0,9.0
220000.0,Senior manager,84000.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,18.0,38.0
90200.0,Consultant,,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,
87600.0,Analyst,3000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,4.0,3.0
230000.0,Senior manager,80000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Campus hire,12.0,35.0
71800.0,Senior consultant,,Advisory,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.0,
84400.0,Consultant,12300.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,2.75,15.0
171000.0,Senior manager,32000.0,Advisory,Commercial,Deloitte US,Male,Bachelors,Campus hire,10.0,19.0
191000.0,Senior manager,41000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,15.0,21.0
224000.0,Senior manager,72500.0,Consulting,Commercial,Deloitte US,Female,MBA,Experienced hire,3.1,32.0
,Consultant,2750.0,Services,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,4.0,
259000.0,Senior manager,37000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,28.0,14.0
85000.0,Analyst,3000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,1.5,4.0
132000.0,Senior consultant,40000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,4.0,30.0
180000.0,Senior manager,52000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Experienced hire,15.0,29.0
164800.0,Manager,31500.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,6.0,19.0
78000.0,Consultant,3000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,1.75,4.0
230000.0,Senior manager,60000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,20.0,26.0
147320.0,Manager,13900.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,11.0,9.0
84400.0,Consultant,12300.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,2.75,15.0
85000.0,Analyst,3000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,1.5,4.0
164000.0,Manager,30000.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,7.0,18.0
70000.0,Analyst,4000.0,Advisory,GPS,Deloitte US,Male,Bachelors,Campus hire,1.0,6.0
124100.0,Manager,34600.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,13.0,28.0
138000.0,Manager,44100.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,10.0,32.0
84400.0,Consultant,12300.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,2.75,15.0
151500.0,Manager,18500.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,24.0,12.0
75900.0,Analyst,,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,0.75,
156000.0,Manager,22000.0,Tax,Not applicable,Deloitte US,Male,J.D.,Experienced hire,6.0,14.0
118000.0,Senior consultant,20000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,3.3,17.0
90600.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,1.0,8.0
186000.0,Senior manager,51800.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,15.0,28.0
212000.0,Senior manager,59000.0,Consulting,Commercial,Deloitte US,Prefer not to say,MBA,Campus hire,13.0,28.0
128050.0,Senior consultant,18000.0,Consulting,GPS,Deloitte US,Male,MBA,Experienced hire,10.0,14.0
65000.0,Analyst,,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,0.25,
206000.0,Senior manager,40000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,20.0,19.0
155000.0,Senior manager,12000.0,Consulting,Commercial,Deloitte Canada,Male,Bachelors,Experienced hire,18.0,8.0
125000.0,Senior consultant,15000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,4.5,12.0
120000.0,Senior consultant,20800.0,Consulting,GPS,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Experienced hire,7.0,17.0
165600.0,Senior consultant,7500.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,4.5,5.0
175100.0,Manager,20000.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,15.0,11.0
,Consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,4.0,
123528.0,Manager,,Services,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,10.0,
164800.0,Manager,31500.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,6.0,19.0
205000.0,Senior manager,60000.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,13.0,29.0
,Consultant,3000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,4.0,
,Consultant,5000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,1.8,
138400.0,Manager,27800.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,8.0,20.0
195000.0,Manager,25000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,20.0,13.0
222000.0,Senior manager,48300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,12.0,22.0
171000.0,Senior manager,51800.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,15.0,30.0
222000.0,Senior manager,48300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,12.0,22.0
218000.0,Senior manager,74000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,15.0,34.0
161000.0,Senior manager,35000.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,11.0,22.0
,Manager,,Advisory,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,13.0,
82500.0,Analyst,3000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,2.0,4.0
205500.0,Senior manager,63000.0,Advisory,Commercial,Deloitte US,Male,MBA,Campus hire,12.0,31.0
145300.0,Senior manager,,Deloitte Global (DTTL),Not applicable,Deloitte Global,Female,Bachelors,Experienced hire,13.0,
213000.0,Senior manager,43000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,6.0,20.0
125000.0,Manager,25000.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,10.0,20.0
246600.0,Manager,25000.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,12.0,10.0
179200.0,Senior manager,35600.0,Consulting,GPS,Deloitte US,Female,MBA,Experienced hire,20.0,20.0
72000.0,Consultant,,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,3.0,
233000.0,Senior manager,63700.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,9.0,27.0
269600.0,Senior manager,90000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,16.5,33.0
212000.0,Senior manager,60000.0,Consulting,Commercial,Deloitte US,Prefer not to say,MBA,Experienced hire,15.0,28.0
214000.0,Senior manager,117000.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,15.0,55.0
93000.0,Consultant,,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,6.0,
146000.0,Senior consultant,15000.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,12.0,10.0
225800.0,Senior manager,51250.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,24.0,23.0
163500.0,Senior manager,52500.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,8.0,32.0
253000.0,Senior manager,33300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,21.0,13.0
138200.0,Manager,28600.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,6.5,21.0
124000.0,Senior consultant,13000.0,Consulting,Commercial,Deloitte US,Female,MBA,Experienced hire,7.0,10.0
176000.0,Senior manager,50000.0,Consulting,GPS,Deloitte US,Female,MBA,Experienced hire,18.0,28.0
145500.0,Manager,12000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,17.0,8.0
110300.0,Senior consultant,31500.0,Consulting,GPS,Deloitte US,Male,MBA,Experienced hire,11.0,29.0
137300.0,Senior consultant,29100.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,12.0,21.0
93500.0,Consultant,12300.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,4.0,13.0
125000.0,Senior consultant,15000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,5.5,12.0
100800.0,Senior consultant,14000.0,Advisory,Commercial,Deloitte US,Female,Bachelors,Experienced hire,5.0,14.0
93000.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.5,3.0
168000.0,Manager,22600.0,Consulting,Commercial,Deloitte US,Male,MBA,GSAP,7.0,13.0
135000.0,Manager,10000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,12.0,7.0
167800.0,Manager,22600.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,2.0,13.0
200000.0,Senior manager,29300.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,12.0,15.0
130000.0,Senior consultant,12900.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,9.0,10.0
231000.0,Senior manager,60000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,20.0,26.0
176600.0,Manager,58600.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,7.0,33.0
130000.0,Senior consultant,12000.0,Consulting,GPS,Deloitte US,Prefer not to say,Bachelors,Campus hire,6.0,9.0
170400.0,Manager,20800.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,6.0,12.0
86700.0,Consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,1.7,
175000.0,Manager,,Consulting,Commercial,Deloitte US,Prefer not to say,MBA,Experienced hire,13.0,
205000.0,Manager,18000.0,Consulting,GPS,Deloitte US,Male,MBA,Experienced hire,15.0,9.0
120000.0,Manager,5000.0,Advisory,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,5.0,4.0
167000.0,Manager,55000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,7.0,33.0
112000.0,Senior consultant,12000.0,Consulting,GPS,Deloitte US,Female,MBA,Experienced hire,15.0,11.0
135000.0,Manager,15000.0,Advisory,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,7.5,11.0
246000.0,Senior manager,55000.0,Advisory,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,15.0,22.0
169000.0,Senior manager,19000.0,Deloitte Global (DTTL),Not applicable,Deloitte US,Female,Bachelors,Experienced hire,29.0,11.0
200000.0,Director,30000.0,Deloitte Global (DTTL),Not applicable,Deloitte US,Female,Bachelors,Experienced hire,22.0,15.0
205000.0,Senior manager,52000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,17.5,25.0
,Senior consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,4.5,
94000.0,Consultant,12300.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.5,13.0
,Senior manager,25200.0,Audit,Not applicable,Deloitte US,Female,Bachelors,Experienced hire,12.0,
89900.0,Analyst,5000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,3.0,6.0
261000.0,Senior manager,61000.0,Consulting,Commercial,Deloitte US,Female,MBA,Experienced hire,13.0,23.0
166200.0,Senior manager,31100.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,13.0,19.0
227500.0,Senior manager,70000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,17.0,31.0
190000.0,Senior manager,30000.0,Consulting,GPS,Deloitte US,Prefer not to say,Bachelors,Experienced hire,20.0,16.0
226000.0,Senior manager,82000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Bachelors,Experienced hire,15.0,36.0
110100.0,Senior consultant,8.0,Advisory,GPS,Deloitte US,Male,Bachelors,Experienced hire,22.0,0.0
140000.0,Manager,31500.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,4.0,22.0
225000.0,Senior manager,50000.0,Consulting,Commercial,Deloitte US,Prefer not to say,MBA,Experienced hire,13.0,22.0
164000.0,Manager,22600.0,Consulting,Not applicable,Deloitte US,Female,MBA,Campus hire,5.0,14.0
181000.0,Senior manager,18000.0,Advisory,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,12.0,10.0
134000.0,Manager,10700.0,Advisory,Not applicable,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,10.0,8.0
98300.0,Senior consultant,13600.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,6.0,14.0
111400.0,Senior consultant,16000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,6.5,14.0
204000.0,Senior manager,85500.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,13.0,42.0
163900.0,Senior manager,42000.0,Advisory,GPS,Deloitte US,Male,Bachelors,Experienced hire,13.0,26.0
230000.0,Senior manager,25000.0,Consulting,GPS,Deloitte US,Prefer not to say,Bachelors,Experienced hire,12.0,11.0
82500.0,Analyst,4000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,0.75,5.0
76483.0,Senior consultant,,Advisory,GPS,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,2.8,
110000.0,Senior consultant,19800.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,7.0,18.0
131300.0,Manager,29100.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,7.0,22.0
175000.0,Manager,31000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Bachelors,Experienced hire,11.0,18.0
140000.0,Manager,48000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,10.0,34.0
180000.0,Manager,40000.0,Consulting,Commercial,Deloitte US,Prefer not to say,MBA,Campus hire,12.0,22.0
85500.0,Consultant,4500.0,Services,Not applicable,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,4.0,5.0
88400.0,Consultant,6900.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.0,8.0
240000.0,Senior manager,90000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,20.0,38.0
78200.0,Analyst,,Advisory,GPS,Deloitte US,Female,Bachelors,Campus hire,1.0,
120000.0,Manager,8500.0,Consulting,Commercial,Deloitte US,Male,MBA,Other,11.5,7.0
158000.0,Manager,26000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,16.0,16.0
149800.0,Manager,50000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,13.0,33.0
77000.0,Analyst,,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,1.0,
90200.0,Consultant,12900.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.5,14.0
236500.0,Senior manager,34700.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,25.0,15.0
109600.0,Consultant,18000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,5.0,16.0
177000.0,Senior manager,36000.0,Advisory,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,12.0,20.0
88250.0,Senior consultant,,Advisory,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.0,
160000.0,Manager,40000.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,2.0,25.0
108000.0,Senior consultant,12300.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,5.0,11.0
,Senior consultant,18000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,5.5,
151200.0,Senior consultant,29100.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,9.0,19.0
80500.0,Consultant,4400.0,Consulting,Commercial,Deloitte US,Prefer not to say,Bachelors,Campus hire,3.0,5.0
92400.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,0.0,3.0
160000.0,Manager,32000.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,12.0,20.0
1050000.0,Partner/principal,,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,25.0,
90100.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,2.0,3.0
151000.0,Manager,52200.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,11.0,35.0
168000.0,Senior manager,26000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,9.8,15.0
132500.0,Manager,52000.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,11.0,39.0
83400.0,Analyst,2000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,0.5,2.0
135000.0,Senior consultant,30000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,4.7,22.0
,Senior consultant,,Advisory,GPS,Deloitte US,Female,Bachelors,Campus hire,3.5,
98100.0,Senior consultant,8500.0,Consulting,GPS,Deloitte US,Female,MBA,Experienced hire,12.0,9.0
133000.0,Manager,32000.0,Advisory,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,11.0,24.0
94400.0,Senior consultant,12300.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,4.0,13.0
85500.0,Consultant,5000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,2.0,6.0
186000.0,Senior manager,20000.0,Services,Commercial,Deloitte US,Male,Bachelors,Experienced hire,15.0,11.0
119200.0,Manager,20800.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,7.0,17.0
200000.0,Manager,40000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,8.0,20.0
,Consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,2.0,
227000.0,Senior manager,51000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,21.0,22.0
132000.0,Senior consultant,20800.0,Consulting,GPS,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Campus hire,6.5,16.0
127000.0,Manager,20900.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,7.0,16.0
178000.0,Senior manager,25000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,14.0,14.0
124000.0,Manager,32100.0,Consulting,GPS,Deloitte US,Male,MBA,Experienced hire,14.0,26.0
139000.0,Senior manager,25000.0,Tax,Not applicable,Deloitte US,Male,Bachelors,Campus hire,9.0,18.0
80600.0,Analyst,4000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,0.75,5.0
90200.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,6.0
91500.0,Consultant,2500.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,2.0,3.0
207500.0,Senior manager,60000.0,Consulting,Commercial,Deloitte US,Female,MBA,Experienced hire,19.0,29.0
156600.0,Senior consultant,18100.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,6.0,12.0
183200.0,Senior manager,20000.0,Tax,Not applicable,Deloitte US,Female,Bachelors,Experienced hire,11.5,11.0
156700.0,Senior manager,23000.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,11.0,15.0
250000.0,Senior manager,69000.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,10.0,28.0
268000.0,Senior manager,150000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,6.0,56.0
175000.0,Senior manager,9500.0,Consulting,Not applicable,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,17.0,5.0
123000.0,Manager,3500.0,Services,Not applicable,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,20.0,3.0
